id,puzzle,solution,time_sec,difficulty
2357595,5.8.2....7....4..5....8..3.9.....27...1..8......7..6.8...24975......1.8.......9..,518327469739614825624985137986153274271468593345792618863249751492571386157836942,29.847,2.6
110912,.....297.43.............2....947...65..8.....1...598.....6.3.5..7...........45.8.,658132974432987615791564238389471526547826391126359847814693752975218463263745189,4.555,1.4
2866523,1..3.4.....38.....9...7.6...5......2..9....4...8.3.1...3..879..2...49..........54,162394587573826419984175623751468392329751846648932175435287961216549738897613254,63.789,3.0
451199,42....7.3......45.7.......9.1.2......3.6.49...95.8..2.18...3.......4.69......8...,428596713963871452751432869814259376237614985695387124186923547372145698549768231,3.060,1.6
270954,...3......5..2..3..4....89.7.9..5...2......7..6...7....85...4....69.1.2.4...8....,892314657657829134143756892719435286234168975568297341985672413376941528421583769,42.468,1.1
1417761,1......9...59.2..4....1.6.2.....3861..14.6..53.8...4..4..7...5...2....7..7....9..,123864597685972314947315682754293861291486735368157429419738256532649178876521943,4.987,1.7
236955,8........1...75..2..63...9...35.......4....2827....5.......48......5...65..8.2.7.,845296731139475682726381495613528947954637128278149563362714859487953216591862374,133.745,1.4
966022,.....5.....1.....5..97...3.4.8.6.2.1.1....79...21...8.6.......9...3....2..4.52...,763495128841236975259781436478963251316528794592174683625817349187349562934652817,63.202,1.4
2374448,9...52..3..4.......58.7.4.64.278.....17..9.3.3........6...2.8.5......3.....6....7,976452183134968752258371496462783519517249638389516274693127845725894361841635927,3.337,2.1
521681,...4...18.9..13........7..2..7....93..6..87..4..9..2....586...4....32....7.......,732495618698213457541687932217546893956328741483971265325869174164732589879154326,2.901,3.0
1646088,...4.....3.9..1...4..8.3...541..29.7.......4.9......3..539....887.3....9...1..6..,782456391369271854415893762541632987638719245927548136153967428876324519294185673,0.907,2.3
2641856,9..4...3..21...5..........1.4..2..5..5.1..2.......981.....6..4.83...4..2........7,965412738421873569783695421148327956359186274672549813217968345836754192594231687,3.317,2.3
860387,...8....2.....2....7.9......4...692...1.2...5.53....1......769.49....8.1.3...8...,619873542384652179572941368748516923961324785253789416825137694497265831136498257,15.452,1.3
1809719,..4...3..2......8.8..3....4....9....14...6.2..6...75.3.7254........7...93..6.....,514782396237964185896351274723195468145836927968427513672549831481273659359618742,15.225,2.0
2473557,.....13...8....674.....8.......847.5.72.9.......5...934.3.69...2........9....51..,794651382185932674326748951639284715572193846841576293413869527258317469967425138,5.535,2.1
42734,...8.2...1...6....96.7.1...61.....4.7..3..9......8..7...9.5.6......4..3......38.2,347892165182465397965731428618579243754326981293184576839257614521648739476913852,13.900,1.7
1184556,....8...........9.6.7..5.1...8.1..27.2....9...61.9.3.434...6.......52.7....8.....,219784635854361792637925418498613527723548961561297384342176859986452173175839246,15.103,3.0
1863760,...413.....6.2....8..75.1...13....2.25.....8.................43.....4..978.5....6,572413698136928475849756132613845927257691384498372561925167843361284759784539216,40.954,1.5
418258,2....7..95..3....4174.2.....5...4...8.2..6.1.9......6........387....854....5....7,283467159596381274174925386657214893832796415941853762465172938729638541318549627,5.326,3.0
1474271,..2.........63....97...1....56.4.....845...79.9......8...31...2...4.931..........,362794185418635927975281463756948231184523679293176548649317852827459316531862794,60.207,2.6
982565,..849...1.65........25..4.8.2..4......71.3..93....25.....3...1...9.5.....7...4...,738496251465218397912537468826945173547163829391872546654389712289751634173624985,10.944,2.8
133207,..15...7..7.193...8....46..7.98....6....17.........4....6..5..2...9..3...1..4....,321568974674193285895274631749832516562417893183659427936785142457921368218346759,9.276,1.8
400273,3.....9.795.3..2.......4.1....469.3.2......9.....2.7.6..327.1.......8....61......,314652987958317264627894315175469832246783591839521746483276159592148673761935428,36.333,2.8
2094226,...........58..2.9....92.36.59..7.8..........6.21...5......95.....61..2.3.6.5...1,923746815465831279871592436159427683738965142642183957214379568597618324386254791,12.243,2.1
777788,.7...4.131.3.......4.39.8.....95...2....8.7..7...4...835....4....6...53......8..6,579824613183765924642391857438957162291683745765142398357216489826479531914538276,17.526,2.9
2499935,3...1............756..7..2...2.496..7.....28.........1..5..1.....672..5917.9.....,397512846248396517561874923832149675719635284654287391925461738486723159173958462,2.209,1.2
797435,.3....6..1...7.....492...37......8.4.5...3...81..5..9...5....7...47..9..7...69...,237915648168374529549286137973621854452893761816457392395148276684732915721569483,0.553,1.6
2860844,..8..6.......9.1..21.8........7....149........3.2..87..8..146.7.5....4....63.....,978126534563497128214835796825763941497581362631249875382914657159672483746358219,7.729,1.4
2347888,......9....649.3....76...4..13..6.9..6.....84....7.2..1....8...5.4..9....9.71....,341287956856491327927653841213846795765932184489175263132568479574329618698714532,19.903,1.3
885408,.2..7....7.34.....5.8..6........3..2.4.2.7.8........76...3..841..2..895...45.....,426879135713425698598136724879653412645217389231984576957362841162748953384591267,2.366,2.6
1452184,9......7.4..1......65....145.......3.1.2..64....91....63945........9......7.....2,921564378473128965865379214596847123718235649342916857639452781284791536157683492,24.328,2.7
216940,..7...........6.4551....9.........2..4875....9...4...6..59...........8.12.6....7.,367495218829176345514238967731869524648752193952341786175984632493627851286513479,16.693,1.4
1157824,71..8........5..6....9.1..2...2....1.596............568.5.7..399.............38.5,716382594392754168584961372678235941459617283231849756825176439943528617167493825,12.770,1.5
2742456,...5..........6...2....9.67..2..1.7.5..7...8..43....29.682..3......1...69..3.8...,689573241475126938231849567892431675516792483743685129168257394327914856954368712,6.554,1.6
781004,.2.69......1.549..4..7....1.5.....2..47.1....2.6......8.....2.5.....7..4..93...1.,725691483631854972498723561153476829947218356286935147874169235312587694569342718,13.112,1.5
2533575,.......34.....72...6..19..7173.9..6..........9...5....3....5.8..46..1.73......4..,795682134831547296462319857173294568654138729928756341319475682546821973287963415,3.949,1.8
1034218,6...859............7..463..9.5.2........69.1..3..7.6..2...........19..7.5.4...1..,623785941459213768871946352965321487748569213132478695217654839386192574594837126,8.482,1.8
2951719,.7...45...6.......418.7.6...5..671.....4.9..6.......4.9...16..2..2......5....89.1,279634518365891274418275693854367129721489356693152847937516482182943765546728931,25.967,1.7
2726390,38....29.15...46...92.7.5.....6.89...3.4...2........84...3.5.6....2.7............,384561297157924638692873541421638975738459126965712384819345762546297813273186459,2.794,1.3
581999,.......79.7.49......1...6.3.......6..562....1.937......1..3.4...2...6.3......42..,432681579675493182981527643248319765756248391193765824817932456524176938369854217,6.911,1.2
155724,.7....1.8...12...6.....4.5.....8....1...6.7...25......2..4...6...72.8.35.....5..9,479356128538127946612894357396782514184563792725941683253479861967218435841635279,23.471,2.0
2704082,.9..5.41..82.....6.....7..9..3...56...5..1.424....59...1.326......479..3.........,397652418182943756546187239823794561975861342461235987714326895658479123239518674,0.229,1.4
1678352,.6....95..1......29......186....7.8.58.4.6..9..18.......3.52....75.89......3.....,264178953318965472957234618639527184582416739741893265193752846475689321826341597,55.760,1.1
99812,.......2...95....7.2.9.1.......2....4..3.7..9...4.8.5..7..4...88.5.93.....12...9.,653874921189562347724931865538629174416357289297418653972146538865793412341285796,10.107,2.2
1870636,3..2...7.....3..9.587..6....4.17.....5...2.6..3......267....5......156..1....7...,319258476462731895587946231246173958951482763738569142673824519894315627125697384,5.677,1.8
326144,6.4..5.....5..79........73..9..5...47..6.4.2..3.2........7..1...4...6.5..61......,674935218325817946819462735192358674758694321436271589583749162947126853261583497,2.376,1.9
171507,....452........78...5..3..1.6..92...28..7....7..4.......3............34.5....897.,617845239432619785895723461364592817281376594759481623973264158128957346546138972,12.506,1.5
1665697,.3.2...6.1..9..3..2..8.74.....35...9.9.........6...7.......4.8...16...5.9......73,739241865148965327265837491487356219392718546516429738673594182821673954954182673,7.045,1.5
1376043,9....7...6...8.....41.......5.3.1.2..2..4..3...7.65..4...1...7..9...2..3.....469.,985417362672983451341526789456391827129748536837265914564139278798652143213874695,1.762,1.3
944830,..1......9....54324.......5..78...162......9..3.....5.1.23...8..4..8.......1.7...,751432968986715432423968175597843216218576394634291857172354689345689721869127543,11.670,1.8
2471211,....43..8......1.3...57............5..1..93..2.5..14.9....8..71.6.2.78........5..,926143758857926143413578296794832615681459327235761489342685971569217834178394562,44.280,1.5
819688,5.......6..4.6..59.8..2...4......64...2.....567..15..3..59.8....4....8...1...2...,529734186734861259186529374351297648492386715678415923265978431947153862813642597,4.493,2.1
2419834,1...96.........2....65.2...7.9....8..2..8...96.1.45......61..9..1.....47..8.....2,152496378394871256876532914749263581523187469681945723237614895915328647468759132,14.800,2.5
2002493,..268.9..8.....3..5....47.6..3....75...2...1.6.....4..7....2....3.96.....68.1...3,372681954846795321519324786923146875487253619651879432794532168135968247268417593,1.966,2.4
2467874,8..37..25......4....25.........8..733...4.........19...9....8.....61..3...7.2....,819374625536192487742568391954286173371945268628731954293457816485619732167823549,16.323,2.6
2862585,.3.2..7...4......17.6......35.67..4..........16...9.5.2....85..61.9...........928,531296784942587631786314295359671842827435169164829357293748516618952473475163928,41.645,1.7
1180339,..9..3.....745....6....12....35...9.......1.....9.68.28.........452........1.46.9,289673514317452968654891273423518796968327145571946832896735421145269387732184659,11.157,1.8
1387866,..3.1...44..........1.7.....9.45.....6...8.1.......3.5..82.9.6...47....3.....5...,973816524456392178281574639197453286365928417842167395538249761624781953719635842,60.995,1.4
784640,5......8.1..4..5....2.....6..9..6..4.7.....9..6.5.......396.....2...8.....5..32.9,547621983136489527892375146259836714378214695461597832713962458924758361685143279,30.418,1.3
2065485,...5..9125........98....3.....3...87....7....63.9..15..79.5.......1.25..4........,746583912513294768982617345194365287825471693637928154279856431368142579451739826,64.071,1.5
976166,.......3...2.9..1..3.78...49.436..........2...85.....7.6352....15..........4.9...,896145732742693518531782964924367185317958246685214397463521879159876423278439651,0.301,2.3
1897940,....4...54..23....5.9...2...4......6....19.8..38..4..28....1..........68...6....3,312948675476235891589176234941827356625319487738564912863451729254793168197682543,16.858,1.3
1781109,9....34...65..7.......2......15...46.39..2...45.9....2..2....7.3..7.9.8.......1..,927853461165497823843621597271538946639142758458976312582314679314769285796285134,9.264,2.2
2294713,1.......8...3.7..........53.6.93...784..7..29..54..........2.4......6.3..7.19....,139254678658317294427869153261935487843671529795428316316782945982546731574193862,1.171,1.6
2568102,2..9.65.....2....9...814.27.9....1..5.812..9.....8......4.3.8....2.....5.......7.,243976518781253649659814327497365182538127496126489753974532861862741935315698274,23.656,1.8
324931,.5.9.6....73...6.........3...8791.....48....17......2.....6.2.........48.812.9..5,852936174173542689946187532238791456564823791719654823395468217627315948481279365,5.776,1.7
588665,..96....4..1..59...7.4.3......3..1....2....8.1.6..8..7..7...8.9...5.2...62.......,839617254461825973275493618784359162392761485156248397547136829913582746628974531,30.956,3.0
1966113,.......3.62...57.4.5.4....14.93.....17........6.7...4.8...9.5......2......2....87,947216835621835794358479621489352176173964258265781349834197562796528413512643987,3.488,2.0
1663479,.7.2.96...1......9...57..3....6.........5.7.69....42..58.........9..2...3.6...4.7,873219645215463879694578132158627394432951786967384251581746923749132568326895417,18.763,1.7
691874,2.74..........2..734.8....96.3...2...9...31........8......4.985..29.5...4........,267459318918362547345871629673518294894723156521694873136247985782935461459186732,2.592,1.1
919167,..275.6..8..3...4........75.9....3..5.3.....1.8...9...9..24....4.......8..5.....7,142758639857396142369124875794812356523467981681539724978241563436975218215683497,43.041,2.0
1102415,4....2...9..43..755..67...8..82...391..7.........8....8.......77.65....3..13...6.,467852391982431675513679248678215439149763582325984716834126957796548123251397864,0.965,1.2
2838105,6..9...8...76..1..5.3............6.8.9..5..4....1945.....2.14..........2..6.7....,614937285927685134583412976451723698392856741768194523839261457175349862246578319,29.187,2.1
